Timestamp	datatype	data
721755672	accel	16.7025, 6.759724, 3.836592
721755692	accel	15.135501, 6.4821568, 5.0336018
721755680	orientation	-2.9770014, -0.91101795, -1.1160504
721755712	accel	13.500305, 6.0631137, 6.3275204
721755700	orientation	-2.9246507, -0.96095335, -1.0899408
721755720	orientation	-2.8671963, -1.0171518, -1.0693725
721755733	accel	12.005091, 5.3796635, 6.6568327
721755740	orientation	-2.800138, -1.0800884, -1.0485522
721755753	accel	10.127024, 4.447061, 6.352645
721755773	accel	8.649755, 3.5958142, 6.393323
721755760	orientation	-2.714057, -1.1482275, -1.0136803
721755793	accel	6.658029, 2.6515465, 5.764908
721755780	orientation	-2.592934, -1.2200372, -0.9457962
721755813	accel	3.8377883, 1.7703897, 5.918348
721755801	orientation	-2.4145384, -1.2919301, -0.82057047
721755833	accel	1.6674982, 1.2939188, 5.575875
721755821	orientation	-2.1425261, -1.3557, -0.6033108
721755841	orientation	-1.728568, -1.3981634, -0.2507081
721755853	accel	0.50039905, 0.9768698, 4.5475593
721755874	accel	0.0849452, 0.73011, 4.506881
721755861	orientation	-1.2129341, -1.4032531, 0.19738641
721755894	accel	-0.6655038, 0.35084763, 4.196712
721755881	orientation	-0.7784415, -1.3697523, 0.56105393
721755914	accel	-2.929114, 0.21296121, 4.5595236
721755901	orientation	-0.49788004, -1.3126265, 0.77317935
721755921	orientation	-0.323036, -1.2454122, 0.8788299
721755934	accel	-4.821837, 0.35324043, 4.664808
721755954	accel	-5.7026944, 0.65952176, 4.4051867
721755942	orientation	-0.20472907, -1.17548, 0.92828155
721755962	orientation	-0.11999923, -1.1039754, 0.95108277
721755974	accel	-7.201499, 0.7588239, 4.587041
721755994	accel	-10.524531, 0.88235337, 5.5280185
721755982	orientation	-0.05979538, -1.031316, 0.95954305
721756015	accel	-13.43211, 1.5251254, 6.4184475
721756002	orientation	-0.016927576, -0.9619889, 0.9563941
721756035	accel	-14.819349, 2.2671995, 7.086643
721756022	orientation	0.016248107, -0.8998532, 0.9455459
721756042	orientation	0.03634993, -0.84717166, 0.9303856
721756055	accel	-15.761522, 3.2572298, 7.937591
721756075	accel	-16.753946, 4.7401814, 9.226724
721756062	orientation	0.04247755, -0.80533135, 0.9101324
721756095	accel	-17.018353, 6.3071814, 9.830314
721756083	orientation	0.042598754, -0.7749406, 0.88855183
721756115	accel	-16.31935, 7.778468, 10.846366
721756103	orientation	0.040221035, -0.75562435, 0.869478
721756123	orientation	0.03707387, -0.745867, 0.8567886
721756135	accel	-15.525829, 8.737391, 11.087144
721756156	accel	-15.136697, 8.859426, 10.835598
721756143	orientation	0.036066603, -0.7433582, 0.8548051
721756163	orientation	0.03640888, -0.7475863, 0.86151457
721756176	accel	-14.994324, 8.56122, 10.619048
721756183	orientation	0.037548725, -0.7599295, 0.8741955
721756196	accel	-14.736796, 7.7820573, 9.522537
721756216	accel	-14.310874, 6.6759753, 7.9507513
721756204	orientation	0.04076167, -0.78149354, 0.8922869
721756224	orientation	0.043307967, -0.8117618, 0.9127934
721756236	accel	-13.799707, 5.5256257, 7.138089
721756256	accel	-13.357932, 4.486542, 6.798009
721756244	orientation	0.042243723, -0.8499692, 0.93393743
721756277	accel	-11.534901, 3.4594233, 5.499305
721756264	orientation	0.033819456, -0.89716357, 0.9536369
721756297	accel	-9.188439, 2.9709885, 5.703891
721756284	orientation	0.009254889, -0.9548759, 0.9624001
721756304	orientation	-0.032508966, -1.020334, 0.9547701
721756317	accel	-7.225427, 2.5833511, 6.113363
721756337	accel	-5.9004016, 1.8326031, 5.0419765
721756324	orientation	-0.081721716, -1.0904014, 0.93978614
721756345	orientation	-0.14776738, -1.1620915, 0.91427577
721756357	accel	-3.917948, 1.2257234, 3.3326037
721756377	accel	-1.3549358, 1.2161521, 3.187838
721756365	orientation	-0.2610492, -1.2328335, 0.8507509
721756397	accel	0.56859446, 1.4401802, 4.4985065
721756385	orientation	-0.4468766, -1.2979192, 0.7178331
721756418	accel	1.8122641, 1.6447664, 4.098606
721756405	orientation	-0.7081456, -1.3515048, 0.50411534
721756438	accel	2.3724837, 1.7668004, 2.6515465
721756425	orientation	-1.0406241, -1.3865412, 0.21683569
721756445	orientation	-1.4044517, -1.3961885, -0.095940165
721756458	accel	3.6340995, 2.3545375, 1.096511
721756465	orientation	-1.7171438, -1.3812466, -0.3472753
721756478	accel	5.016852, 3.0463624, 0.4872385
721756498	accel	6.5659056, 3.9801614, 0.5267201
721756486	orientation	-1.9359411, -1.3515812, -0.49784255
721756518	accel	6.4905314, 4.5487556, 1.9645073
721756506	orientation	-2.0638351, -1.3178931, -0.55725616
721756526	orientation	-2.1171002, -1.2876662, -0.54385763
721756538	accel	5.3123655, 4.833801, 1.6914265
721756559	accel	5.898009, 5.209474, 0.31615168
721756546	orientation	-2.1449735, -1.25962, -0.50487477
721756579	accel	7.6456666, 6.914061, 1.7081763
721756566	orientation	-2.1706574, -1.2283981, -0.4667967
721756599	accel	9.399306, 8.1484585, 4.24726
721756586	orientation	-2.1651778, -1.1920959, -0.40295872
721756607	orientation	-2.109252, -1.1525484, -0.2878737
721756619	accel	10.681261, 9.254242, 5.0886364
721756627	orientation	-2.0319455, -1.1114246, -0.13502622
721756639	accel	10.910973, 9.65175, 5.2872405
721756647	orientation	-1.9419018, -1.0661981, 0.038835518
721756659	accel	8.330313, 9.242277, 4.8361936
721756667	orientation	-1.8378669, -1.007819, 0.22700173
721756680	accel	4.274778, 8.558827, 4.7895336
721756687	orientation	-1.7404623, -0.93014526, 0.40901375
721756700	accel	0.15553348, 7.7557364, 6.5575304
721756720	accel	-2.0494525, 7.3402824, 8.922835
721756707	orientation	-1.6715047, -0.8395718, 0.5628464
721756740	accel	-4.459025, 6.485746, 8.9312105
721756727	orientation	-1.6261508, -0.74643797, 0.6930245
721756760	accel	-7.205088, 5.4107704, 7.4826555
721756748	orientation	-1.5983859, -0.6579674, 0.80458045
721756780	accel	-9.669696, 4.7341995, 5.0419765
721756768	orientation	-1.5826057, -0.57735276, 0.89303404
721756800	accel	-10.840384, 4.345366, 2.6024938
721756788	orientation	-1.5805001, -0.50704193, 0.94378746
721756821	accel	-8.452347, 3.0993035, 2.1834507
721756808	orientation	-1.5907567, -0.4487775, 0.93631893
721756841	accel	-5.8247285, 3.391228, 9.761819
721756828	orientation	-1.6049149, -0.400528, 0.85297686
721756861	accel	-7.9423766, 3.8473597, 14.127524
721756848	orientation	-1.602665, -0.3595045, 0.7301283
721756881	accel	-7.474281, 0.51475596, 13.834403
721756868	orientation	-1.5569618, -0.31938663, 0.6735482
721756901	accel	-8.18794, -1.6184454, 10.7482605
721756889	orientation	-1.5230914, -0.2804775, 0.66372365
721756921	accel	-8.342277, -0.7755736, 9.190832
721756909	orientation	-1.5038595, -0.24692522, 0.6813663
721756929	orientation	-1.4993784, -0.22014262, 0.70900553
721756941	accel	-7.5604224, 0.8739785, 8.583952
721756949	orientation	-1.5101417, -0.20600772, 0.7175326
721756962	accel	-8.175976, 1.1443675, 8.495418
721756982	accel	-7.6827555, 1.4712868, 9.785748
721756969	orientation	-1.5247197, -0.21411125, 0.6807418
721757002	accel	-6.0810595, 2.5148566, 9.743873
721756989	orientation	-1.5313613, -0.24743202, 0.6068102
721757022	accel	-5.0192447, 2.260021, 8.713464
721757009	orientation	-1.5245492, -0.28737622, 0.52956855
721757030	orientation	-1.5089626, -0.31857857, 0.45884728
721757083	accel	-3.2727833, 3.1746774, 8.774481
721757050	orientation	-1.489981, -0.34330165, 0.39972746
721757070	orientation	-1.4721708, -0.36797315, 0.35286114
721757062	accel	-3.2727833, 3.1746774, 8.774481
721757042	accel	-3.2727833, 3.1746774, 8.774481
721757103	accel	-2.673082, 3.749254, 9.329915
721757090	orientation	-1.4602921, -0.3933713, 0.30739284
721757123	accel	-1.879263, 3.3409786, 9.213564
721757110	orientation	-1.451034, -0.42066023, 0.2654903
721757143	accel	-2.1463618, 2.7927232, 8.4679
721757130	orientation	-1.441531, -0.4492644, 0.23101689
721757163	accel	-2.0961127, 2.8657043, 8.089535
721757151	orientation	-1.4320395, -0.47815958, 0.2011001
721757183	accel	-1.5921243, 4.189533, 7.717451
721757171	orientation	-1.422735, -0.50575954, 0.17947236
721757203	accel	-0.60687965, 4.821837, 6.015257
721757191	orientation	-1.4164863, -0.5276553, 0.17338234
721757224	accel	-0.7325028, 3.522833, 5.258527
721757211	orientation	-1.4160479, -0.536195, 0.18418062
721757244	accel	-1.7093726, 2.6036901, 5.5040903
721757231	orientation	-1.4170631, -0.5290338, 0.21145542
721757264	accel	-2.0721843, 4.0268216, 7.6348987
721757251	orientation	-1.4255879, -0.51259834, 0.24524033
721757284	accel	-1.9115661, 5.5579286, 9.523733
721757271	orientation	-1.4491646, -0.49485478, 0.2730367
721757304	accel	-1.6734804, 7.038787, 8.756535
721757292	orientation	-1.474413, -0.48436964, 0.30573285
721757324	accel	-3.5826538, 5.372485, 6.8949184
721757312	orientation	-1.4942857, -0.48300505, 0.34332877
721757332	orientation	-1.508863, -0.4891211, 0.36331725
721757344	accel	-2.9662027, 4.9582276, 5.972186
721757365	accel	-2.2564318, 5.561518, 6.5647087
721757352	orientation	-1.5227709, -0.5014665, 0.35643777
721757385	accel	-2.9338996, 5.6416774, 7.4276204
721757372	orientation	-1.5309243, -0.51079637, 0.33592236
721757405	accel	-3.4725838, 4.8601217, 7.8957167
721757392	orientation	-1.5245684, -0.5107993, 0.3232363
721757425	accel	-3.5647075, 4.566702, 8.433205
721757412	orientation	-1.514377, -0.50087225, 0.3234163
721757433	orientation	-1.5105702, -0.4867575, 0.32826507
721757445	accel	-3.688237, 4.7365923, 8.253742
721757465	accel	-3.3062828, 4.9438705, 9.047262
721757453	orientation	-1.5119177, -0.47264424, 0.32780135
721757486	accel	-3.4797623, 4.6408796, 11.497513
721757473	orientation	-1.5159247, -0.46008646, 0.31765836
721757493	orientation	-1.5185157, -0.4515398, 0.29862383
721757506	accel	-3.4797623, 4.996513, 12.002698
721757526	accel	-3.1914272, 4.996513, 12.002698
721757513	orientation	-1.517188, -0.44981334, 0.27470207
721757546	accel	-2.8716862, 4.575077, 11.143375
721757533	orientation	-1.5093904, -0.45230454, 0.2572192
721757554	orientation	-1.4961889, -0.45396322, 0.2518679
721757566	accel	-2.8022945, 4.100999, 10.371092
721757574	orientation	-1.4860363, -0.45446858, 0.24977568
721757586	accel	-2.7556343, 3.8246279, 10.84158
721757606	accel	-3.3242288, 4.171587, 11.029716
721757594	orientation	-1.4826257, -0.45875904, 0.24119046
721757614	orientation	-1.4830537, -0.4707755, 0.22469243
721757627	accel	-3.5407794, 4.901996, 9.942777
721757647	accel	-2.2564318, 4.933103, 8.7266245
721757634	orientation	-1.4869559, -0.48839238, 0.20207044
721757654	orientation	-1.4933045, -0.5034594, 0.17867595
721757667	accel	-1.1335998, 4.508078, 8.516953
721757687	accel	-1.0043873, 4.095017, 8.571988
721757674	orientation	-1.4980081, -0.5145491, 0.15962386
721757707	accel	-1.1718849, 4.0064826, 9.369396
721757695	orientation	-1.5028455, -0.52556294, 0.14270629
721757727	accel	-1.1778669, 4.2556353, 10.604691
721757715	orientation	-1.5116298, -0.5430149, 0.12233558
721757747	accel	-0.42861435, 4.77398, 10.538888
721757735	orientation	-1.5270649, -0.57468283, 0.09230227
721757768	accel	1.1515459, 5.252545, 9.35145
721757755	orientation	-1.5448914, -0.62275594, 0.055025093
721757788	accel	1.2711871, 5.0108695, 6.393323
721757775	orientation	-1.5558661, -0.675741, 0.02770975
721757808	accel	0.27158538, 4.99412, 3.8258243
721757795	orientation	-1.5538555, -0.7177523, 0.027837737
721757828	accel	-1.0630114, 5.2441697, 3.5874393
721757815	orientation	-1.5526578, -0.74191344, 0.044860777
721757848	accel	-1.5550356, 5.563911, 5.215456
721757836	orientation	-1.5569642, -0.7507376, 0.06318962
721757868	accel	-1.1252248, 6.134898, 6.4642105
721757856	orientation	-1.5700209, -0.75447255, 0.06730788
721757888	accel	-0.09212367, 6.9882383, 5.5950174
721757876	orientation	-1.5784173, -0.7589419, 0.068090945
721757909	accel	0.3376871, 7.7210402, 4.868497
721757896	orientation	-1.5806944, -0.7603764, 0.080298685
721757929	accel	-0.62721866, 7.103393, 5.4909296
721757916	orientation	-1.5821785, -0.75263864, 0.104959354
721757949	accel	-0.6008976, 5.5950174, 5.6392846
721757936	orientation	-1.5819626, -0.73753667, 0.13463746
721757969	accel	-1.3070793, 5.729016, 5.752944
721757957	orientation	-1.5822309, -0.7197112, 0.16235572
721757989	accel	-1.4976078, 5.7170515, 6.082256
721757977	orientation	-1.582838, -0.7008869, 0.184823
721758009	accel	-1.4090735, 5.5866427, 6.778867
721757997	orientation	-1.585052, -0.6835949, 0.1970384
721758030	accel	-1.3908281, 5.7720866, 7.3402824
721758017	orientation	-1.5893428, -0.6709976, 0.1968107
721758050	accel	-1.076172, 5.697909, 7.8550386
721758037	orientation	-1.590664, -0.6625746, 0.18999018
721758070	accel	-1.0319048, 5.8414783, 8.597113
721758057	orientation	-1.5874195, -0.6557649, 0.18527876
721758090	accel	-1.6878372, 6.3418775, 8.793623
721758077	orientation	-1.5825357, -0.650942, 0.18776971
721758110	accel	-1.3848461, 6.3346987, 7.9040914
721758098	orientation	-1.579215, -0.6503908, 0.19537406
721758130	accel	-1.3441681, 6.2198434, 7.6313095
721758118	orientation	-1.5779616, -0.6518392, 0.20367754
721758150	accel	-1.4174483, 6.501299, 8.466703
721758138	orientation	-1.5764236, -0.6513822, 0.2116809
721758171	accel	-1.954637, 6.3717875, 9.142975
721758158	orientation	-1.5736765, -0.6509663, 0.21888342
721758191	accel	-2.070988, 6.0009003, 8.326724
721758178	orientation	-1.5691384, -0.6551273, 0.22640033
721758211	accel	-1.6902301, 6.1241302, 7.451549
721758198	orientation	-1.5631666, -0.66314787, 0.23551449
721758231	accel	-1.1587243, 6.9762745, 2.3246272
721758218	orientation	-1.5553378, -0.67076164, 0.24845769
721758251	accel	-2.2612174, 6.228218, 5.890531
721758239	orientation	-1.5563785, -0.6735384, 0.249876
721758271	accel	-2.9039893, 4.9031925, 10.696815
721758259	orientation	-1.5598544, -0.66739553, 0.2322484
721758291	accel	-3.0355947, 5.144868, 9.510572
721758279	orientation	-1.549865, -0.66538775, 0.21751617
721758312	accel	-1.4042878, 5.936294, 8.700303
721758299	orientation	-1.544585, -0.66796076, 0.2096875
721758332	accel	-0.4776672, 6.789634, 6.587441
721758319	orientation	-1.5444804, -0.67004246, 0.20932986
